STATUS_KEY,EMP_CODE,STATUS_START_DATE,STATUS_END_DATE,TURNOVER,STATUS_ID
118903_20201102_29991231,118903,2020-11-02,2999-12-31 00:00:00,0.0,A
118923_20200323_29991231,118923,2020-03-23,2999-12-31 00:00:00,0.0,A
119042_20191118_29991231,119042,2019-11-18,2999-12-31 00:00:00,0.0,A
119043_20191118_29991231,119043,2019-11-18,2999-12-31 00:00:00,0.0,A
119162_20201007_29991231,119162,2020-10-07,2999-12-31 00:00:00,0.0,A
119222_20201001_20230802,119222,2020-10-01,2023-08-02 00:00:00,1.0,A
119328_20201001_20201015,119328,2020-10-01,2020-10-15 00:00:00,1.0,A
119362_20201003_29991231,119362,2020-10-03,2999-12-31 00:00:00,0.0,A
119602_20170101_29991231,119602,2017-01-01,2999-12-31 00:00:00,0.0,A
119622_20200201_29991231,119622,2020-02-01,2999-12-31 00:00:00,0.0,A
119682_20200101_20210101,119682,2020-01-01,2021-01-01 00:00:00,1.0,A
119682_20210101_20210201,119682,2021-01-01,2021-02-01 00:00:00,1.0,A
119762_20201002_29991231,119762,2020-10-02,2999-12-31 00:00:00,0.0,A
119782_20200101_29991231,119782,2020-01-01,2999-12-31 00:00:00,0.0,A
119882_20200901_29991231,119882,2020-09-01,2999-12-31 00:00:00,0.0,A
119982_20200901_29991231,119982,2020-09-01,2999-12-31 00:00:00,0.0,A
119902_20200101_29991231,119902,2020-01-01,2999-12-31 00:00:00,0.0,A
120402_20170102_20170201,120402,2017-01-02,2017-02-01 00:00:00,1.0,T
119962_20150101_29991231,119962,2015-01-01,2999-12-31 00:00:00,0.0,A
120002_20200101_29991231,120002,2020-01-01,2999-12-31 00:00:00,0.0,A
120022_20200101_29991231,120022,2020-01-01,2999-12-31 00:00:00,0.0,A
120042_20150101_29991231,120042,2015-01-01,2999-12-31 00:00:00,0.0,A
120622_20150101_29991231,120622,2015-01-01,2999-12-31 00:00:00,0.0,A
120669_20201001_29991231,120669,2020-10-01,2999-12-31 00:00:00,0.0,A
120687_20180701_29991231,120687,2018-07-01,2999-12-31 00:00:00,0.0,A
120690_20180701_29991231,120690,2018-07-01,2999-12-31 00:00:00,0.0,A
32043_20140101_29991231,32043,2014-01-01,2999-12-31 00:00:00,0.0,A
121062_20190101_29991231,121062,2019-01-01,2999-12-31 00:00:00,0.0,A
121224_20200101_29991231,121224,2020-01-01,2999-12-31 00:00:00,0.0,A
32521_20140101_29991231,32521,2014-01-01,2999-12-31 00:00:00,0.0,A
32541_20140101_29991231,32541,2014-01-01,2999-12-31 00:00:00,0.0,A
121582_20200101_29991231,121582,2020-01-01,2999-12-31 00:00:00,0.0,A
121602_20200101_29991231,121602,2020-01-01,2999-12-31 00:00:00,0.0,A
121662_20201001_29991231,121662,2020-10-01,2999-12-31 00:00:00,0.0,A
121682_20201001_20201129,121682,2020-10-01,2020-11-29 00:00:00,1.0,A
121682_20201129_29991231,121682,2020-11-29,2999-12-31 00:00:00,0.0,T
121842_20200101_29991231,121842,2020-01-01,2999-12-31 00:00:00,0.0,A
121942_20200101_20200411,121942,2020-01-01,2020-04-11 00:00:00,1.0,A
121942_20200411_20200420,121942,2020-04-11,2020-04-20 00:00:00,1.0,T
121942_20200420_29991231,121942,2020-04-20,2999-12-31 00:00:00,0.0,A
121962_20200101_20200411,121962,2020-01-01,2020-04-11 00:00:00,1.0,A
121962_20200411_20200425,121962,2020-04-11,2020-04-25 00:00:00,1.0,T
122002_20200101_20201206,122002,2020-01-01,2020-12-06 00:00:00,1.0,A
122002_20201206_29991231,122002,2020-12-06,2999-12-31 00:00:00,0.0,T
122022_20200101_29991231,122022,2020-01-01,2999-12-31 00:00:00,0.0,A
122162_20200101_29991231,122162,2020-01-01,2999-12-31 00:00:00,0.0,A
122182_20210101_29991231,122182,2021-01-01,2999-12-31 00:00:00,0.0,A
121322_20190801_20190901,121322,2019-08-01,2019-09-01 00:00:00,1.0,A
122302_20210101_29991231,122302,2021-01-01,2999-12-31 00:00:00,0.0,A
122242_20201001_29991231,122242,2020-10-01,2999-12-31 00:00:00,0.0,A
122222_20210101_29991231,122222,2021-01-01,2999-12-31 00:00:00,0.0,A
122462_20200101_29991231,122462,2020-01-01,2999-12-31 00:00:00,0.0,A
122062_20210101_29991231,122062,2021-01-01,2999-12-31 00:00:00,0.0,T
122502_20191123_29991231,122502,2019-11-23,2999-12-31 00:00:00,0.0,A
122522_20191126_29991231,122522,2019-11-26,2999-12-31 00:00:00,0.0,A
83641_20200119_29991231,83641,2020-01-19,2999-12-31 00:00:00,0.0,T
122542_20170101_29991231,122542,2017-01-01,2999-12-31 00:00:00,0.0,A
122562_20200101_29991231,122562,2020-01-01,2999-12-31 00:00:00,0.0,A
122644_20200101_29991231,122644,2020-01-01,2999-12-31 00:00:00,0.0,A
122665_20200101_29991231,122665,2020-01-01,2999-12-31 00:00:00,0.0,A
122667_20200101_29991231,122667,2020-01-01,2999-12-31 00:00:00,0.0,A
122668_20200101_29991231,122668,2020-01-01,2999-12-31 00:00:00,0.0,A
122762_20200101_29991231,122762,2020-01-01,2999-12-31 00:00:00,0.0,A
122822_20200501_29991231,122822,2020-05-01,2999-12-31 00:00:00,0.0,A
122842_20200201_29991231,122842,2020-02-01,2999-12-31 00:00:00,0.0,A
122862_20210126_29991231,122862,2021-01-26,2999-12-31 00:00:00,0.0,T
122862_20210101_20210126,122862,2021-01-01,2021-01-26 00:00:00,1.0,A
122962_20200101_29991231,122962,2020-01-01,2999-12-31 00:00:00,0.0,A
122982_20190101_20200101,122982,2019-01-01,2020-01-01 00:00:00,1.0,A
123062_20200101_29991231,123062,2020-01-01,2999-12-31 00:00:00,0.0,A
121322_20191201_20200101,121322,2019-12-01,2020-01-01 00:00:00,1.0,A
123202_20210101_29991231,123202,2021-01-01,2999-12-31 00:00:00,0.0,A
123222_20200101_29991231,123222,2020-01-01,2999-12-31 00:00:00,0.0,A
123402_20210101_20210302,123402,2021-01-01,2021-03-02 00:00:00,1.0,A
123522_20200101_29991231,123522,2020-01-01,2999-12-31 00:00:00,0.0,A
123562_20190101_20210201,123562,2019-01-01,2021-02-01 00:00:00,1.0,A
123582_20190101_20210201,123582,2019-01-01,2021-02-01 00:00:00,1.0,A
123582_20210201_29991231,123582,2021-02-01,2999-12-31 00:00:00,0.0,T
124402_20210201_29991231,124402,2021-02-01,2999-12-31 00:00:00,0.0,T
123682_20210101_20210116,123682,2021-01-01,2021-01-16 00:00:00,1.0,A
123902_20190101_20210222,123902,2019-01-01,2021-02-22 00:00:00,1.0,A
123882_20190101_20210201,123882,2019-01-01,2021-02-01 00:00:00,1.0,A
124002_20190101_20210222,124002,2019-01-01,2021-02-22 00:00:00,1.0,A
124222_20210101_29991231,124222,2021-01-01,2999-12-31 00:00:00,0.0,A
124243_20210303_29991231,124243,2021-03-03,2999-12-31 00:00:00,0.0,A
124382_20190101_29991231,124382,2019-01-01,2999-12-31 00:00:00,0.0,A
118282_20201001_29991231,118282,2020-10-01,2999-12-31 00:00:00,0.0,A
118322_20190316_20210203,118322,2019-03-16,2021-02-03 00:00:00,1.0,A
118405_20190101_29991231,118405,2019-01-01,2999-12-31 00:00:00,0.0,A
118462_20201121_29991231,118462,2020-11-21,2999-12-31 00:00:00,0.0,T
118722_20200501_29991231,118722,2020-05-01,2999-12-31 00:00:00,0.0,A
118822_20200501_29991231,118822,2020-05-01,2999-12-31 00:00:00,0.0,A
118842_20200101_29991231,118842,2020-01-01,2999-12-31 00:00:00,0.0,A
118843_20190101_29991231,118843,2019-01-01,2999-12-31 00:00:00,0.0,A
124402_20190101_20210201,124402,2019-01-01,2021-02-01 00:00:00,1.0,A
124442_20210201_20210210,124442,2021-02-01,2021-02-10 00:00:00,1.0,T
124542_20210101_20210216,124542,2021-01-01,2021-02-16 00:00:00,1.0,A
124542_20210216_29991231,124542,2021-02-16,2999-12-31 00:00:00,0.0,T
124582_20190101_20210223,124582,2019-01-01,2021-02-23 00:00:00,1.0,A
124583_20210101_20210121,124583,2021-01-01,2021-01-21 00:00:00,1.0,A
899_20141002_29991231,899,2014-10-02,2999-12-31 00:00:00,0.0,T
900_20140101_29991231,900,2014-01-01,2999-12-31 00:00:00,0.0,A
901_20140101_29991231,901,2014-01-01,2999-12-31 00:00:00,0.0,A
902_20121001_29991231,902,2012-10-01,2999-12-31 00:00:00,0.0,A
903_20140101_29991231,903,2014-01-01,2999-12-31 00:00:00,0.0,A
904_20140101_29991231,904,2014-01-01,2999-12-31 00:00:00,0.0,A
905_20140101_29991231,905,2014-01-01,2999-12-31 00:00:00,0.0,A
906_20140101_20141002,906,2014-01-01,2014-10-02 00:00:00,1.0,A
906_20141002_20150101,906,2014-10-02,2015-01-01 00:00:00,1.0,T
906_20150101_29991231,906,2015-01-01,2999-12-31 00:00:00,0.0,A
907_20140101_29991231,907,2014-01-01,2999-12-31 00:00:00,0.0,A
908_20140101_20141002,908,2014-01-01,2014-10-02 00:00:00,1.0,A
908_20141002_20150101,908,2014-10-02,2015-01-01 00:00:00,1.0,T
521_20090101_20120131,521,2009-01-01,2012-01-31 00:00:00,1.0,A
521_20120131_20120218,521,2012-01-31,2012-02-18 00:00:00,1.0,I
521_20120218_29991231,521,2012-02-18,2999-12-31 00:00:00,0.0,A
522_20080101_20141010,522,2008-01-01,2014-10-10 00:00:00,1.0,A
522_20141010_29991231,522,2014-10-10,2999-12-31 00:00:00,0.0,A
523_20121001_29991231,523,2012-10-01,2999-12-31 00:00:00,0.0,A
524_20121001_20151224,524,2012-10-01,2015-12-24 00:00:00,1.0,A
526_20120101_29991231,526,2012-01-01,2999-12-31 00:00:00,0.0,A
527_20121001_29991231,527,2012-10-01,2999-12-31 00:00:00,0.0,A
528_20121001_20131003,528,2012-10-01,2013-10-03 00:00:00,1.0,A
528_20131003_29991231,528,2013-10-03,2999-12-31 00:00:00,0.0,T
529_20120115_29991231,529,2012-01-15,2999-12-31 00:00:00,0.0,A
530_20120101_29991231,530,2012-01-01,2999-12-31 00:00:00,0.0,A
531_20140101_29991231,531,2014-01-01,2999-12-31 00:00:00,0.0,A
532_20130101_29991231,532,2013-01-01,2999-12-31 00:00:00,0.0,A
533_20131101_29991231,533,2013-11-01,2999-12-31 00:00:00,0.0,A
534_20131003_29991231,534,2013-10-03,2999-12-31 00:00:00,0.0,A
535_20130101_20131102,535,2013-01-01,2013-11-02 00:00:00,1.0,A
535_20131102_29991231,535,2013-11-02,2999-12-31 00:00:00,0.0,T
536_20121001_29991231,536,2012-10-01,2999-12-31 00:00:00,0.0,A
537_20121001_29991231,537,2012-10-01,2999-12-31 00:00:00,0.0,A
538_20140101_20140122,538,2014-01-01,2014-01-22 00:00:00,1.0,A
538_20140122_20170329,538,2014-01-22,2017-03-29 00:00:00,1.0,T
539_20140101_29991231,539,2014-01-01,2999-12-31 00:00:00,0.0,A
540_20140101_29991231,540,2014-01-01,2999-12-31 00:00:00,0.0,A
541_20140101_29991231,541,2014-01-01,2999-12-31 00:00:00,0.0,A
542_20140101_29991231,542,2014-01-01,2999-12-31 00:00:00,0.0,A
543_20140101_29991231,543,2014-01-01,2999-12-31 00:00:00,0.0,A
544_20140101_29991231,544,2014-01-01,2999-12-31 00:00:00,0.0,A
545_20130101_20140101,545,2013-01-01,2014-01-01 00:00:00,1.0,A
545_20140101_20140202,545,2014-01-01,2014-02-02 00:00:00,1.0,A
545_20140202_29991231,545,2014-02-02,2999-12-31 00:00:00,0.0,T
546_20131209_29991231,546,2013-12-09,2999-12-31 00:00:00,0.0,A
547_20131209_29991231,547,2013-12-09,2999-12-31 00:00:00,0.0,A
548_20131209_29991231,548,2013-12-09,2999-12-31 00:00:00,0.0,A
549_20131209_29991231,549,2013-12-09,2999-12-31 00:00:00,0.0,A
550_20140101_29991231,550,2014-01-01,2999-12-31 00:00:00,0.0,A
551_20140101_29991231,551,2014-01-01,2999-12-31 00:00:00,0.0,A
552_20140101_29991231,552,2014-01-01,2999-12-31 00:00:00,0.0,A
553_20140101_29991231,553,2014-01-01,2999-12-31 00:00:00,0.0,A
554_20140101_29991231,554,2014-01-01,2999-12-31 00:00:00,0.0,A
555_20140101_29991231,555,2014-01-01,2999-12-31 00:00:00,0.0,A
556_20140101_29991231,556,2014-01-01,2999-12-31 00:00:00,0.0,A
557_20130101_29991231,557,2013-01-01,2999-12-31 00:00:00,0.0,A
558_20140101_29991231,558,2014-01-01,2999-12-31 00:00:00,0.0,A
559_20130101_29991231,559,2013-01-01,2999-12-31 00:00:00,0.0,A
560_20130101_29991231,560,2013-01-01,2999-12-31 00:00:00,0.0,A
561_20140101_29991231,561,2014-01-01,2999-12-31 00:00:00,0.0,A
562_20140101_29991231,562,2014-01-01,2999-12-31 00:00:00,0.0,A
563_20130501_29991231,563,2013-05-01,2999-12-31 00:00:00,0.0,A
564_20130101_29991231,564,2013-01-01,2999-12-31 00:00:00,0.0,A
565_20130101_29991231,565,2013-01-01,2999-12-31 00:00:00,0.0,A
566_20140401_29991231,566,2014-04-01,2999-12-31 00:00:00,0.0,A
567_20140401_29991231,567,2014-04-01,2999-12-31 00:00:00,0.0,A
568_20130101_29991231,568,2013-01-01,2999-12-31 00:00:00,0.0,A
569_20130101_29991231,569,2013-01-01,2999-12-31 00:00:00,0.0,A
570_20130101_29991231,570,2013-01-01,2999-12-31 00:00:00,0.0,A
571_20130101_29991231,571,2013-01-01,2999-12-31 00:00:00,0.0,A
572_20130101_29991231,572,2013-01-01,2999-12-31 00:00:00,0.0,A
573_20130101_29991231,573,2013-01-01,2999-12-31 00:00:00,0.0,A
574_20130101_29991231,574,2013-01-01,2999-12-31 00:00:00,0.0,A
575_20130101_29991231,575,2013-01-01,2999-12-31 00:00:00,0.0,A
576_20130101_29991231,576,2013-01-01,2999-12-31 00:00:00,0.0,A
577_20140401_29991231,577,2014-04-01,2999-12-31 00:00:00,0.0,A
578_20140101_29991231,578,2014-01-01,2999-12-31 00:00:00,0.0,A
579_20140101_29991231,579,2014-01-01,2999-12-31 00:00:00,0.0,A
580_20140101_29991231,580,2014-01-01,2999-12-31 00:00:00,0.0,A
581_20130101_29991231,581,2013-01-01,2999-12-31 00:00:00,0.0,A
582_20140401_29991231,582,2014-04-01,2999-12-31 00:00:00,0.0,A
583_20130101_29991231,583,2013-01-01,2999-12-31 00:00:00,0.0,A
584_20130101_29991231,584,2013-01-01,2999-12-31 00:00:00,0.0,A
585_20140401_29991231,585,2014-04-01,2999-12-31 00:00:00,0.0,A
586_20140101_29991231,586,2014-01-01,2999-12-31 00:00:00,0.0,A
587_20130101_29991231,587,2013-01-01,2999-12-31 00:00:00,0.0,A
588_20130101_29991231,588,2013-01-01,2999-12-31 00:00:00,0.0,A
589_20130101_29991231,589,2013-01-01,2999-12-31 00:00:00,0.0,A
590_20130101_29991231,590,2013-01-01,2999-12-31 00:00:00,0.0,A
591_20140401_29991231,591,2014-04-01,2999-12-31 00:00:00,0.0,A
592_20140101_29991231,592,2014-01-01,2999-12-31 00:00:00,0.0,A
593_20130101_29991231,593,2013-01-01,2999-12-31 00:00:00,0.0,A
594_20140101_29991231,594,2014-01-01,2999-12-31 00:00:00,0.0,A
595_20140101_29991231,595,2014-01-01,2999-12-31 00:00:00,0.0,A
596_20140101_29991231,596,2014-01-01,2999-12-31 00:00:00,0.0,A
597_20140701_29991231,597,2014-07-01,2999-12-31 00:00:00,0.0,A
598_20140701_29991231,598,2014-07-01,2999-12-31 00:00:00,0.0,A
599_20140702_29991231,599,2014-07-02,2999-12-31 00:00:00,0.0,A
600_20140701_29991231,600,2014-07-01,2999-12-31 00:00:00,0.0,A
601_20140701_29991231,601,2014-07-01,2999-12-31 00:00:00,0.0,A
602_20140101_20170411,602,2014-01-01,2017-04-11 00:00:00,1.0,A
603_20140905_20150201,603,2014-09-05,2015-02-01 00:00:00,1.0,A
603_20150201_29991231,603,2015-02-01,2999-12-31 00:00:00,0.0,T
604_20140908_20150201,604,2014-09-08,2015-02-01 00:00:00,1.0,A
604_20150201_29991231,604,2015-02-01,2999-12-31 00:00:00,0.0,T
605_20140908_20160412,605,2014-09-08,2016-04-12 00:00:00,1.0,A
606_20140912_29991231,606,2014-09-12,2999-12-31 00:00:00,0.0,A
607_20140101_29991231,607,2014-01-01,2999-12-31 00:00:00,0.0,A
608_20140916_20150102,608,2014-09-16,2015-01-02 00:00:00,1.0,A
608_20150102_20150301,608,2015-01-02,2015-03-01 00:00:00,1.0,T
608_20150301_29991231,608,2015-03-01,2999-12-31 00:00:00,0.0,A
609_20140916_29991231,609,2014-09-16,2999-12-31 00:00:00,0.0,A
610_20140916_29991231,610,2014-09-16,2999-12-31 00:00:00,0.0,A
611_20140916_29991231,611,2014-09-16,2999-12-31 00:00:00,0.0,A
612_20140916_29991231,612,2014-09-16,2999-12-31 00:00:00,0.0,A
613_20140918_29991231,613,2014-09-18,2999-12-31 00:00:00,0.0,A
614_20140918_29991231,614,2014-09-18,2999-12-31 00:00:00,0.0,A
615_20140918_29991231,615,2014-09-18,2999-12-31 00:00:00,0.0,A
616_20140101_29991231,616,2014-01-01,2999-12-31 00:00:00,0.0,A
617_20140101_29991231,617,2014-01-01,2999-12-31 00:00:00,0.0,A
618_20140919_29991231,618,2014-09-19,2999-12-31 00:00:00,0.0,A
619_20140101_29991231,619,2014-01-01,2999-12-31 00:00:00,0.0,A
620_20140101_29991231,620,2014-01-01,2999-12-31 00:00:00,0.0,A
621_20140101_29991231,621,2014-01-01,2999-12-31 00:00:00,0.0,A
622_20141010_29991231,622,2014-10-10,2999-12-31 00:00:00,0.0,A
623_20140919_29991231,623,2014-09-19,2999-12-31 00:00:00,0.0,A
624_20140101_29991231,624,2014-01-01,2999-12-31 00:00:00,0.0,A
625_20140101_29991231,625,2014-01-01,2999-12-31 00:00:00,0.0,A
626_20140101_29991231,626,2014-01-01,2999-12-31 00:00:00,0.0,A
627_20140101_29991231,627,2014-01-01,2999-12-31 00:00:00,0.0,A
628_20140101_29991231,628,2014-01-01,2999-12-31 00:00:00,0.0,A
629_20141003_29991231,629,2014-10-03,2999-12-31 00:00:00,0.0,A
630_20141006_29991231,630,2014-10-06,2999-12-31 00:00:00,0.0,A
631_20141006_29991231,631,2014-10-06,2999-12-31 00:00:00,0.0,A
632_20140101_29991231,632,2014-01-01,2999-12-31 00:00:00,0.0,A
633_20140101_29991231,633,2014-01-01,2999-12-31 00:00:00,0.0,A
634_20130202_29991231,634,2013-02-02,2999-12-31 00:00:00,0.0,A
635_20130215_20140316,635,2013-02-15,2014-03-16 00:00:00,1.0,A
635_20140316_29991231,635,2014-03-16,2999-12-31 00:00:00,0.0,T
636_20130101_20130602,636,2013-01-01,2013-06-02 00:00:00,1.0,A
636_20130602_29991231,636,2013-06-02,2999-12-31 00:00:00,0.0,T
637_20070101_29991231,637,2007-01-01,2999-12-31 00:00:00,0.0,A
638_20140101_29991231,638,2014-01-01,2999-12-31 00:00:00,0.0,A
639_20140620_20140921,639,2014-06-20,2014-09-21 00:00:00,1.0,A
639_20140921_29991231,639,2014-09-21,2999-12-31 00:00:00,0.0,T
640_20140315_29991231,640,2014-03-15,2999-12-31 00:00:00,0.0,A
641_20121001_29991231,641,2012-10-01,2999-12-31 00:00:00,0.0,A
642_20121001_29991231,642,2012-10-01,2999-12-31 00:00:00,0.0,A
643_20121001_29991231,643,2012-10-01,2999-12-31 00:00:00,0.0,A
644_20121001_29991231,644,2012-10-01,2999-12-31 00:00:00,0.0,A
645_20121001_29991231,645,2012-10-01,2999-12-31 00:00:00,0.0,A
646_20121001_29991231,646,2012-10-01,2999-12-31 00:00:00,0.0,A
647_20121001_29991231,647,2012-10-01,2999-12-31 00:00:00,0.0,A
648_20141222_29991231,648,2014-12-22,2999-12-31 00:00:00,0.0,A
649_20121001_29991231,649,2012-10-01,2999-12-31 00:00:00,0.0,A
650_20121001_29991231,650,2012-10-01,2999-12-31 00:00:00,0.0,A
651_20121001_29991231,651,2012-10-01,2999-12-31 00:00:00,0.0,A
652_20121001_29991231,652,2012-10-01,2999-12-31 00:00:00,0.0,A
653_20140601_29991231,653,2014-06-01,2999-12-31 00:00:00,0.0,A
654_20140601_20141123,654,2014-06-01,2014-11-23 00:00:00,1.0,A
655_20140101_29991231,655,2014-01-01,2999-12-31 00:00:00,0.0,A
656_20100101_29991231,656,2010-01-01,2999-12-31 00:00:00,0.0,A
657_20140901_29991231,657,2014-09-01,2999-12-31 00:00:00,0.0,A
658_20121001_29991231,658,2012-10-01,2999-12-31 00:00:00,0.0,A
659_20121001_20140211,659,2012-10-01,2014-02-11 00:00:00,1.0,A
660_20140101_29991231,660,2014-01-01,2999-12-31 00:00:00,0.0,A
661_20121001_29991231,661,2012-10-01,2999-12-31 00:00:00,0.0,A
662_20121001_29991231,662,2012-10-01,2999-12-31 00:00:00,0.0,A
663_20121001_29991231,663,2012-10-01,2999-12-31 00:00:00,0.0,A
664_20140101_20140502,664,2014-01-01,2014-05-02 00:00:00,1.0,A
664_20140502_29991231,664,2014-05-02,2999-12-31 00:00:00,0.0,T
665_20121001_29991231,665,2012-10-01,2999-12-31 00:00:00,0.0,A
666_20121001_29991231,666,2012-10-01,2999-12-31 00:00:00,0.0,A
667_20140901_29991231,667,2014-09-01,2999-12-31 00:00:00,0.0,A
668_20140901_29991231,668,2014-09-01,2999-12-31 00:00:00,0.0,A
669_20121001_29991231,669,2012-10-01,2999-12-31 00:00:00,0.0,A
670_20121001_29991231,670,2012-10-01,2999-12-31 00:00:00,0.0,A
671_20121001_29991231,671,2012-10-01,2999-12-31 00:00:00,0.0,A
672_20121001_29991231,672,2012-10-01,2999-12-31 00:00:00,0.0,A
673_20121001_29991231,673,2012-10-01,2999-12-31 00:00:00,0.0,A
674_20150101_29991231,674,2015-01-01,2999-12-31 00:00:00,0.0,A
675_20150101_29991231,675,2015-01-01,2999-12-31 00:00:00,0.0,A
676_20121001_29991231,676,2012-10-01,2999-12-31 00:00:00,0.0,A
677_20121001_29991231,677,2012-10-01,2999-12-31 00:00:00,0.0,A
678_20121001_29991231,678,2012-10-01,2999-12-31 00:00:00,0.0,A
679_20140101_29991231,679,2014-01-01,2999-12-31 00:00:00,0.0,A
680_20130101_29991231,680,2013-01-01,2999-12-31 00:00:00,0.0,A
681_20130101_29991231,681,2013-01-01,2999-12-31 00:00:00,0.0,A
682_20140101_29991231,682,2014-01-01,2999-12-31 00:00:00,0.0,A
683_20121001_29991231,683,2012-10-01,2999-12-31 00:00:00,0.0,A
684_20121001_29991231,684,2012-10-01,2999-12-31 00:00:00,0.0,A
685_20121001_29991231,685,2012-10-01,2999-12-31 00:00:00,0.0,A
686_20140101_20140801,686,2014-01-01,2014-08-01 00:00:00,1.0,A
686_20140801_29991231,686,2014-08-01,2999-12-31 00:00:00,0.0,T
687_20121001_29991231,687,2012-10-01,2999-12-31 00:00:00,0.0,A
688_20121001_29991231,688,2012-10-01,2999-12-31 00:00:00,0.0,A
689_20121001_29991231,689,2012-10-01,2999-12-31 00:00:00,0.0,A
690_20140101_20140801,690,2014-01-01,2014-08-01 00:00:00,1.0,A
690_20140801_29991231,690,2014-08-01,2999-12-31 00:00:00,0.0,T
691_20150101_29991231,691,2015-01-01,2999-12-31 00:00:00,0.0,A
692_20121001_29991231,692,2012-10-01,2999-12-31 00:00:00,0.0,A
693_20121001_29991231,693,2012-10-01,2999-12-31 00:00:00,0.0,A
694_20121001_29991231,694,2012-10-01,2999-12-31 00:00:00,0.0,A
695_20121001_29991231,695,2012-10-01,2999-12-31 00:00:00,0.0,A
696_20121001_29991231,696,2012-10-01,2999-12-31 00:00:00,0.0,A
697_20121001_29991231,697,2012-10-01,2999-12-31 00:00:00,0.0,A
698_20121001_29991231,698,2012-10-01,2999-12-31 00:00:00,0.0,A
699_20121001_29991231,699,2012-10-01,2999-12-31 00:00:00,0.0,A
700_20121001_29991231,700,2012-10-01,2999-12-31 00:00:00,0.0,A
701_20121001_29991231,701,2012-10-01,2999-12-31 00:00:00,0.0,A
702_20121001_29991231,702,2012-10-01,2999-12-31 00:00:00,0.0,A
703_20121001_29991231,703,2012-10-01,2999-12-31 00:00:00,0.0,A
704_20150101_29991231,704,2015-01-01,2999-12-31 00:00:00,0.0,A
705_20150101_29991231,705,2015-01-01,2999-12-31 00:00:00,0.0,A
706_20150101_29991231,706,2015-01-01,2999-12-31 00:00:00,0.0,A
707_20140101_29991231,707,2014-01-01,2999-12-31 00:00:00,0.0,A
708_20140101_29991231,708,2014-01-01,2999-12-31 00:00:00,0.0,A
709_20121001_29991231,709,2012-10-01,2999-12-31 00:00:00,0.0,A
710_20140101_29991231,710,2014-01-01,2999-12-31 00:00:00,0.0,A
711_20150101_29991231,711,2015-01-01,2999-12-31 00:00:00,0.0,A
712_20140101_29991231,712,2014-01-01,2999-12-31 00:00:00,0.0,A
713_20140101_29991231,713,2014-01-01,2999-12-31 00:00:00,0.0,A
714_20150101_29991231,714,2015-01-01,2999-12-31 00:00:00,0.0,A
715_20141001_29991231,715,2014-10-01,2999-12-31 00:00:00,0.0,A
716_20141001_29991231,716,2014-10-01,2999-12-31 00:00:00,0.0,A
717_20140101_29991231,717,2014-01-01,2999-12-31 00:00:00,0.0,A
718_20140101_20141213,718,2014-01-01,2014-12-13 00:00:00,1.0,A
718_20141213_20160302,718,2014-12-13,2016-03-02 00:00:00,1.0,T
718_20160302_29991231,718,2016-03-02,2999-12-31 00:00:00,0.0,A
719_20121001_29991231,719,2012-10-01,2999-12-31 00:00:00,0.0,A
720_20121001_29991231,720,2012-10-01,2999-12-31 00:00:00,0.0,A
721_20121001_29991231,721,2012-10-01,2999-12-31 00:00:00,0.0,A
722_20140101_29991231,722,2014-01-01,2999-12-31 00:00:00,0.0,A
723_20140101_20150601,723,2014-01-01,2015-06-01 00:00:00,1.0,A
723_20150601_29991231,723,2015-06-01,2999-12-31 00:00:00,0.0,T
724_20150101_20150401,724,2015-01-01,2015-04-01 00:00:00,1.0,A
724_20150401_29991231,724,2015-04-01,2999-12-31 00:00:00,0.0,T
725_20150101_20150401,725,2015-01-01,2015-04-01 00:00:00,1.0,A
725_20150401_29991231,725,2015-04-01,2999-12-31 00:00:00,0.0,T
726_20140101_20150602,726,2014-01-01,2015-06-02 00:00:00,1.0,A
726_20150602_29991231,726,2015-06-02,2999-12-31 00:00:00,0.0,T
727_20140101_29991231,727,2014-01-01,2999-12-31 00:00:00,0.0,A
728_20140101_20150101,728,2014-01-01,2015-01-01 00:00:00,1.0,A
728_20150101_29991231,728,2015-01-01,2999-12-31 00:00:00,0.0,T
831_20140101_20140902,831,2014-01-01,2014-09-02 00:00:00,1.0,A
831_20140902_20150101,831,2014-09-02,2015-01-01 00:00:00,1.0,T
831_20150101_29991231,831,2015-01-01,2999-12-31 00:00:00,0.0,A
832_20150101_29991231,832,2015-01-01,2999-12-31 00:00:00,0.0,A
833_20150101_20150203,833,2015-01-01,2015-02-03 00:00:00,1.0,A
833_20150203_29991231,833,2015-02-03,2999-12-31 00:00:00,0.0,T
834_20140101_29991231,834,2014-01-01,2999-12-31 00:00:00,0.0,A
835_20140101_20141002,835,2014-01-01,2014-10-02 00:00:00,1.0,A
835_20141002_20150101,835,2014-10-02,2015-01-01 00:00:00,1.0,T
835_20150101_29991231,835,2015-01-01,2999-12-31 00:00:00,0.0,A
836_20140101_20141102,836,2014-01-01,2014-11-02 00:00:00,1.0,A
836_20141102_20150101,836,2014-11-02,2015-01-01 00:00:00,1.0,T
836_20150101_29991231,836,2015-01-01,2999-12-31 00:00:00,0.0,A
837_20140101_20141002,837,2014-01-01,2014-10-02 00:00:00,1.0,A
837_20141002_20150101,837,2014-10-02,2015-01-01 00:00:00,1.0,T
837_20150101_29991231,837,2015-01-01,2999-12-31 00:00:00,0.0,A
